3278
12080
12352
15996
1330171
21476
27121
1501449
35082
36848
41618
42083
45530
45759
1621364
53236
59555
63194
1700721
66546
65582
68479
71533
1365824
74868
77710
79018
81142
81912
83894
86059
86681
88673
91530
95637
96099
96929
2017413
100815
1528977
104727
107645
106555
108096
1513534
108697
1511343
110115
112778
111585
112892
116262
114741
121572
123806
125155
127831
1553528
286425
132407
133398
134013
1933092
137419
137770
137897
1884805
140300
144752
146958
1519443
147265
147422
151149
1591193
152795
153393
153469
155001
1516750
157862
157587
159500
159497
159539
1516759
163003
1855315
162987
1533788
166108
167128
170388
171344
170713
173763
178490
2077065
176815
177773
178225
179801
180275
184587
181736
182059
184894
1888618
188264
185371
188572
195846
194891
197768
195984
196129
199063
198715
200690
202566
206379
204623
208328
205753
212893
209409
213440
213820
215691
219290
219211
224174
221248
222313
226960
223706
223711
224784
230773
232592
227491
234768
231362
239816
1343712
233143
233530
236858
236586
2111572
238807
244294
245609
239592
247338
240632
247286
247391
1964368
289777
245693
246092
255918
249296
249398
251169
2122150
252119
257825
253571
2128746
259589
1545788
868356
256468
257633
257518
258553
260182
293307
260833
266380
1367190
263648
292576
270608
279087
1581072
273693
279109
291857
283035
1545770
283174
288065
284613
288959
285521
288846
294957
297124
1524862
302004
303206
306454
305213
306602
309236
309402
310101
314972
316500
317727
317735
319507
320951
321618
322599
323013
323841
324227
324428
325141
329503
332266
331298
334679
340220
336964
336593
336764
339719
340995
341280
343909
344722
351262
345457
346273
353013
349642
351081
352465
351768
352599
363811
353954
356871
356425
357081
359975
364941
361190
361280
362331
362899
363261
367804
369907
369856
364760
366547
366750
368219
367930
368674
370497
373958
376198
379017
381787
383960
384748
1529510
386711
387623
388968
389764
390306
390877
391260
391380
391433
392139
482333
397226
400238
399867
399974
401311
1535831
1973768
404539
403572
404493
2043923
405935
407012
411507
407567
407569
409094
415695
1545767
419130
422838
418870
420839
420994
2092623
1535853
426620
427252
435340
428648
429259
431028
431567
431915
432108
432729
440552
436427
525934
438235
440143
1504451
441663
446415
449843
451302
451791
454824
457256
1478101
458613
459621
461440
1498830
1980072
463872
464420
468430
468446
465662
469199
466755
1519318
470705
473426
472739
471293
477326
473615
474776
475548
475781
476525
772705
1502796
476995
477141
478299
478463
